latitude,longitude,acq_date,acq_time,satellite,confidence
-36.1361,-66.0733,2000-11-20,300,Terra,81
-36138,-66.0969,2000-11-20,300,Terra,100
-35.3234,-66.7127,2000-11-20,301,Terra,100
-35.3101,-66.7142,2000-11-20,301,Terra,83
-35.3273,-66719,2000-11-20,301,Terra,60
-35.3141,-66.7204,2000-11-20,301,Terra,80
-35.3008,-66.7219,2000-11-20,301,Terra,46
-35.0058,-65.8045,2000-11-20,301,Terra,100
-34.9916,-65.7844,2000-11-20,301,Terra,100
-34.9774,-65.7645,2000-11-20,301,Terra,99
-34.9792,-65786,2000-11-20,301,Terra,100
-34.9753,-65.7702,2000-11-20,301,Terra,100
-34.9772,-65.7917,2000-11-20,301,Terra,83
-33.3736,-60158,2000-11-20,301,Terra,44
-28569,-60.3425,2000-11-20,302,Terra,68
-28.5705,-60.3527,2000-11-20,302,Terra,86
-28.3325,-62.1689,2000-11-20,302,Terra,75
-28.3339,-62.1797,2000-11-20,302,Terra,51
-28.3218,-62.1597,2000-11-20,302,Terra,46
-24676,-60.7008,2000-11-20,303,Terra,77
-23.7004,-61.2663,2000-11-20,304,Terra,93
-23.7018,-61.2761,2000-11-20,304,Terra,57
-23.6885,-61.2482,2000-11-20,304,Terra,40
-23.6781,-61.24,2000-11-20,304,Terra,74
-23.6795,-61.2498,2000-11-20,304,Terra,37
-22.9867,-63.7412,2000-11-20,304,Terra,100
-22.9881,-63.7517,2000-11-20,304,Terra,100
-22.9773,-63.7426,2000-11-20,304,Terra,100
-22.9787,-63.7531,2000-11-20,304,Terra,87
-22.7219,-64.1134,2000-11-20,304,Terra,81
-26.3295,-54.5993,2000-11-20,1400,Terra,92
-26927,-54.7873,2000-11-20,1400,Terra,100
-32.9568,-66.1627,2000-11-20,1403,Terra,46
-34.6499,-59.4321,2000-11-20,1403,Terra,48
-34932,-65.8788,2000-11-20,1403,Terra,68
-34.9904,-65.7616,2000-11-20,1403,Terra,83
-35.0048,-65.7666,2000-11-20,1403,Terra,60
-34.9897,-65.7673,2000-11-20,1403,Terra,82
-35.3137,-66.7126,2000-11-20,1403,Terra,87
-35.3222,-66.6772,2000-11-20,1403,Terra,48
-35.3306,-66.6421,2000-11-20,1403,Terra,55
-35.3372,-66.6827,2000-11-20,1403,Terra,97
-35.3456,-66.6475,2000-11-20,1403,Terra,98
-35.3523,-66.6881,2000-11-20,1403,Terra,100
-35.3606,-66653,2000-11-20,1403,Terra,100
-35.3673,-66.6936,2000-11-20,1403,Terra,90
-35.3756,-66.6584,2000-11-20,1403,Terra,98
-35.3324,-66.6868,2000-11-20,1403,Terra,43
-35341,-66.6516,2000-11-20,1403,Terra,45
-35.3474,-66.6922,2000-11-20,1403,Terra,100
-35356,-66.6571,2000-11-20,1403,Terra,94
-35.3624,-66.6976,2000-11-20,1403,Terra,89
-35371,-66.6625,2000-11-20,1403,Terra,94
-35.3859,-66.6679,2000-11-20,1403,Terra,74
-35.4257,-66.6896,2000-11-20,1403,Terra,77
-36.2001,-66.1435,2000-11-20,1403,Terra,61
-36.2001,-66.1495,2000-11-20,1403,Terra,68
-37.9218,-58.2912,2000-11-20,1403,Terra,19
-36.3307,-66.1918,2000-11-21,343,Terra,100
-36.3329,-66.2047,2000-11-21,343,Terra,100
-36.3102,-66.1301,2000-11-21,343,Terra,27
-36.3124,-66143,2000-11-21,343,Terra,24
-36.3189,-66.1815,2000-11-21,343,Terra,0
-36.3211,-66.1944,2000-11-21,343,Terra,100
-36.3233,-66.2072,2000-11-21,343,Terra,93
-36.3103,-66.2029,2000-11-21,343,Terra,0
-36.3124,-66.2157,2000-11-21,343,Terra,15
-36.3007,-66.2054,2000-11-21,343,Terra,100
-36.3028,-66.2183,2000-11-21,343,Terra,39
-36.2728,-66.1591,2000-11-21,343,Terra,5
-36275,-66172,2000-11-21,343,Terra,100
-36.2654,-66.1745,2000-11-21,343,Terra,100
-36.2675,-66.1873,2000-11-21,343,Terra,100
-36.2536,-66.1641,2000-11-21,343,Terra,35
-36.2558,-66177,2000-11-21,343,Terra,67
-36.1681,-66.2065,2000-11-21,343,Terra,100
-36.1703,-66.2194,2000-11-21,343,Terra,100
-36.1585,-66.2091,2000-11-21,343,Terra,73
-35.4619,-66785,2000-11-21,343,Terra,53
-35.4401,-66713,2000-11-21,343,Terra,58
-35.4421,-66.7254,2000-11-21,343,Terra,65
-35.4442,-66.7378,2000-11-21,343,Terra,99
-35.4462,-66.7502,2000-11-21,343,Terra,59
-35.4148,-66.6804,2000-11-21,344,Terra,51
-35.4053,-66.6828,2000-11-21,344,Terra,41
-35.38,-66.6502,2000-11-21,344,Terra,55
-35.3199,-66.6064,2000-11-21,344,Terra,46
-35322,-66619,2000-11-21,344,Terra,100
-35.3241,-66.6315,2000-11-21,344,Terra,100
-35.3261,-66.6441,2000-11-21,344,Terra,100
-35.3145,-66634,2000-11-21,344,Terra,94
-35.3166,-66.6465,2000-11-21,344,Terra,77
-33.4931,-69.1199,2000-11-21,344,Terra,69
-33.0576,-68.9747,2000-11-21,344,Terra,100
-22.7591,-63.6711,2000-11-21,347,Terra,29
-22.7722,-63.6559,2000-11-21,1442,Terra,67
-22.8586,-63.7561,2000-11-21,1442,Terra,83
-23.4067,-64.3356,2000-11-21,1443,Terra,67
-23.3894,-65.1028,2000-11-21,1443,Terra,81
-25.3286,-64.6648,2000-11-21,1443,Terra,27
-25.95,-62.0917,2000-11-21,1443,Terra,67
-25.9515,-62.0807,2000-11-21,1443,Terra,40
-25.6143,-64.8481,2000-11-21,1443,Terra,61
-26.9211,-54.7792,2000-11-21,1443,Terra,25
-25.8481,-65.6026,2000-11-21,1443,Terra,83
-25.8497,-65.5928,2000-11-21,1443,Terra,74
-26.7858,-60.4357,2000-11-21,1443,Terra,35
-27.3262,-55334,2000-11-21,1443,Terra,68
-27.3412,-55.3353,2000-11-21,1443,Terra,37
-27.3396,-55.3417,2000-11-21,1443,Terra,48
-27439,-57.6833,2000-11-21,1443,Terra,46
-27.4409,-57.6676,2000-11-21,1443,Terra,68
-27.3939,-61.5402,2000-11-21,1444,Terra,24
-27.4949,-61.6237,2000-11-21,1444,Terra,32
-27.5879,-65.3783,2000-11-21,1444,Terra,64
-28.2558,-61.3851,2000-11-21,1444,Terra,63
-28.3081,-61.2094,2000-11-21,1444,Terra,42
-28.5108,-60.6876,2000-11-21,1444,Terra,36
-27968,-65.8413,2000-11-21,1444,Terra,64
-28.1547,-65.4705,2000-11-21,1444,Terra,18
-29.2087,-62.6184,2000-11-21,1444,Terra,77
-29.3877,-61432,2000-11-21,1444,Terra,51
-29.5024,-61.5686,2000-11-21,1444,Terra,60
-29.7226,-61.4262,2000-11-21,1444,Terra,47
-29.8834,-61.9457,2000-11-21,1444,Terra,47
-30.1282,-61.2622,2000-11-21,1444,Terra,36
-30.1385,-61.2638,2000-11-21,1444,Terra,76
-30.1344,-61269,2000-11-21,1444,Terra,78
-30136,-61.2551,2000-11-21,1444,Terra,67
-30.1353,-61.3533,2000-11-21,1444,Terra,62
-30.1369,-61.3396,2000-11-21,1444,Terra,81
-30.1456,-61.3549,2000-11-21,1444,Terra,73
-30.1472,-61.3411,2000-11-21,1444,Terra,96
-30.4116,-58.9356,2000-11-21,1444,Terra,71
-30.5631,-58.1335,2000-11-21,1444,Terra,48
-30.9428,-61559,2000-11-21,1445,Terra,50
-31.2551,-61.4968,2000-11-21,1445,Terra,31
-31.2567,-61.4827,2000-11-21,1445,Terra,31
-31.4295,-62.0827,2000-11-21,1445,Terra,26
-32.4149,-63.2429,2000-11-21,1445,Terra,37
-33.2599,-60288,2000-11-21,1445,Terra,0
-32875,-66.2404,2000-11-21,1445,Terra,62
-33.5243,-69.1488,2000-11-21,1445,Terra,65
-35.0326,-63.0098,2000-11-21,1446,Terra,39
-35.4476,-60.8846,2000-11-21,1446,Terra,53
-34.9791,-65.7484,2000-11-21,1446,Terra,62
-34.9806,-65.7373,2000-11-21,1446,Terra,76
-35.8112,-61.8932,2000-11-21,1446,Terra,51
-35.6643,-63.7495,2000-11-21,1446,Terra,29
-35367,-66.7667,2000-11-21,1446,Terra,66
-35.3687,-66.7557,2000-11-21,1446,Terra,91
-35.3703,-66.7447,2000-11-21,1446,Terra,98
-35.3719,-66.7337,2000-11-21,1446,Terra,90
-35376,-66.7638,2000-11-21,1446,Terra,100
-35.3776,-66.7529,2000-11-21,1446,Terra,96
-35.3792,-66.7419,2000-11-21,1446,Terra,88
-35.3808,-66.7309,2000-11-21,1446,Terra,87
-35.3833,-66.7767,2000-11-21,1446,Terra,69
-35.3849,-66.7658,2000-11-21,1446,Terra,83
-35.3882,-66.7438,2000-11-21,1446,Terra,94
-35.3995,-66667,2000-11-21,1446,Terra,67
-35.3923,-66.7787,2000-11-21,1446,Terra,94
-35.3939,-66.7677,2000-11-21,1446,Terra,100
-35.3956,-66.7567,2000-11-21,1446,Terra,100
-35.3972,-66.7458,2000-11-21,1446,Terra,96
-35.4085,-66.6689,2000-11-21,1446,Terra,64
-35.3981,-66.8026,2000-11-21,1446,Terra,94
-35.3997,-66.7916,2000-11-21,1446,Terra,100
-35.4013,-66.7806,2000-11-21,1446,Terra,89
-35.4029,-66.7697,2000-11-21,1446,Terra,51
-35.4046,-66.7587,2000-11-21,1446,Terra,44
-35.4175,-66.6708,2000-11-21,1446,Terra,73
-35.4071,-66.8045,2000-11-21,1446,Terra,98
-35.4087,-66.7936,2000-11-21,1446,Terra,100
-35.4103,-66.7826,2000-11-21,1446,Terra,95
-35.4119,-66.7716,2000-11-21,1446,Terra,94
-35.4152,-66.7496,2000-11-21,1446,Terra,94
-35.4209,-66.7735,2000-11-21,1446,Terra,87
-35.4226,-66.7626,2000-11-21,1446,Terra,88
-35.4242,-66.7516,2000-11-21,1446,Terra,81
-35.4495,-66.7684,2000-11-21,1446,Terra,46
-36.1633,-66.2222,2000-11-21,1446,Terra,55
-36.2005,-66.2135,2000-11-21,1446,Terra,70
-36.2021,-66.2023,2000-11-21,1446,Terra,78
-36315,-66.1857,2000-11-21,1446,Terra,81
-36.3225,-66.1988,2000-11-21,1446,Terra,92
-36.3316,-66.2007,2000-11-21,1446,Terra,69
-35.4293,-66.6795,2000-11-22,248,Terra,64
-33.3736,-60.1595,2000-11-22,249,Terra,85
-33.2545,-60.2865,2000-11-22,249,Terra,55
-28.5868,-62.0503,2000-11-22,250,Terra,28
-26.9595,-54.7755,2000-11-22,250,Terra,29
-26.9299,-54.7874,2000-11-22,250,Terra,25
-26.9006,-54.7936,2000-11-22,250,Terra,25
-26.8908,-54.7957,2000-11-22,250,Terra,54
-24.2712,-63.6558,2000-11-22,251,Terra,85
-24273,-63672,2000-11-22,251,Terra,90
-22.7699,-63.6617,2000-11-22,252,Terra,93
-22.7684,-63.6529,2000-11-22,252,Terra,66
-22.7702,-63668,2000-11-22,252,Terra,76
-35431,-66.6627,2000-11-22,426,Terra,100
-35.4342,-66.6659,2000-11-22,426,Terra,100
-26.9161,-54.7948,2000-11-22,1348,Terra,99
-26.9321,-54.8273,2000-11-22,1348,Terra,75
-27326,-55.3376,2000-11-22,1348,Terra,84
-28.2401,-56.2277,2000-11-22,1348,Terra,61
-28.2513,-56.2303,2000-11-22,1348,Terra,70
-29359,-57.1085,2000-11-22,1349,Terra,61
-29.3624,-57.0907,2000-11-22,1349,Terra,53
-28.7234,-61023,2000-11-22,1349,Terra,64
-28.7184,-61.0273,2000-11-22,1349,Terra,64
-22183,-63.5128,2000-11-22,1525,Terra,51
-22.1863,-63.5181,2000-11-22,1525,Terra,30
-22.7139,-63.5934,2000-11-22,1525,Terra,33
-22.7171,-63.5989,2000-11-22,1525,Terra,45
-22.9697,-63753,2000-11-22,1525,Terra,98
-22973,-63.7131,2000-11-22,1525,Terra,82
-22.9866,-63.7545,2000-11-22,1525,Terra,96
-22.9899,-63.7145,2000-11-22,1525,Terra,86
-22.9734,-63.7606,2000-11-22,1525,Terra,100
-22.9764,-63.7207,2000-11-22,1525,Terra,97
-22.9903,-63.7622,2000-11-22,1525,Terra,44
-22.9934,-63.7222,2000-11-22,1525,Terra,72
-23.04,-64.3739,2000-11-22,1525,Terra,54
-23.0313,-64.3786,2000-11-22,1525,Terra,51
-23.4062,-64.1776,2000-11-22,1525,Terra,28
-25.3326,-64.6675,2000-11-22,1526,Terra,57
-26.9162,-54819,2000-11-23,155,Terra,9
-26.8928,-54.7835,2000-11-23,155,Terra,63
-26.8891,-54.7909,2000-11-23,155,Terra,40
-32.8591,-66.2464,2000-11-23,332,Terra,10
-32.8521,-66.2536,2000-11-23,332,Terra,54
-28.5788,-61.9985,2000-11-23,333,Terra,50
-28.5823,-62017,2000-11-23,333,Terra,67
-28474,-63117,2000-11-23,333,Terra,100
-26.6555,-64.5489,2000-11-23,333,Terra,100
-26.6579,-64.5627,2000-11-23,333,Terra,100
-26.6451,-64.5512,2000-11-23,333,Terra,78
-26.6475,-64565,2000-11-23,333,Terra,84
-25.6192,-64.8717,2000-11-23,334,Terra,41
-25.6119,-64.8649,2000-11-23,334,Terra,57
-25.6142,-64.8786,2000-11-23,334,Terra,92
-24.27,-63.6542,2000-11-23,334,Terra,73
-24273,-63.6713,2000-11-23,334,Terra,75
-23.7052,-64.3779,2000-11-23,334,Terra,84
-23.6913,-64.3647,2000-11-23,334,Terra,85
-23694,-64.3802,2000-11-23,334,Terra,82
-23.6924,-64.3701,2000-11-23,334,Terra,100
-22.9784,-63.7349,2000-11-23,334,Terra,77
-22.9816,-63.7525,2000-11-23,334,Terra,100
-22.1743,-63.3411,2000-11-23,1430,Terra,61
-22.1762,-63.3293,2000-11-23,1430,Terra,38
-22.7069,-63.5925,2000-11-23,1430,Terra,100
-22.8819,-63.5892,2000-11-23,1430,Terra,51
-22.8655,-63.7491,2000-11-23,1430,Terra,88
-22.9698,-63.7381,2000-11-23,1430,Terra,96
-22.9719,-63.7259,2000-11-23,1430,Terra,65
-22.9778,-63.7523,2000-11-23,1430,Terra,99
-22.9798,-63.74,2000-11-23,1430,Terra,100
-22.9878,-63.7542,2000-11-23,1430,Terra,47
-22.9898,-63742,2000-11-23,1430,Terra,41
-22.9884,-63.7477,2000-11-23,1430,Terra,72
-23.4908,-64.2345,2000-11-23,1430,Terra,66
-23493,-64.2216,2000-11-23,1430,Terra,27
-23.6952,-64368,2000-11-23,1430,Terra,36
-23.7055,-64.37,2000-11-23,1430,Terra,16
-24.6111,-60.5549,2000-11-23,1430,Terra,60
-24.6201,-60.5564,2000-11-23,1430,Terra,44
-24.6737,-60.6931,2000-11-23,1430,Terra,57
-24268,-63.6466,2000-11-23,1430,Terra,28
-24.3051,-65.2481,2000-11-23,1431,Terra,88
-24.2964,-65253,2000-11-23,1431,Terra,71
-24.3071,-65.2552,2000-11-23,1431,Terra,46
-24.4511,-64.8116,2000-11-23,1431,Terra,53
-26.1921,-54.2145,2000-11-23,1431,Terra,52
-26.4569,-54.6816,2000-11-23,1431,Terra,62
-25292,-63.9125,2000-11-23,1431,Terra,56
-25.3292,-64.6658,2000-11-23,1431,Terra,89
-25.3359,-64.6738,2000-11-23,1431,Terra,67
-25.3381,-64661,2000-11-23,1431,Terra,63
-26.8997,-54.7872,2000-11-23,1431,Terra,77
-26.9641,-54.7747,2000-11-23,1431,Terra,78
-26.9658,-54.7805,2000-11-23,1431,Terra,79
-26.3446,-61.4091,2000-11-23,1431,Terra,27
-26.3341,-61.8494,2000-11-23,1431,Terra,46
-26.5367,-61.2304,2000-11-23,1431,Terra,28
-27.2653,-55.5373,2000-11-23,1431,Terra,61
-26.1033,-64458,2000-11-23,1431,Terra,67
-26102,-64.4644,2000-11-23,1431,Terra,38
-26.1141,-64.4542,2000-11-23,1431,Terra,63
-26.1262,-64.6239,2000-11-23,1431,Terra,82
-26.7892,-60.4352,2000-11-23,1431,Terra,50
-26.1823,-64.6548,2000-11-23,1431,Terra,95
-26.1845,-64.6423,2000-11-23,1431,Terra,97
-26.1945,-64.6444,2000-11-23,1431,Terra,42
-26556,-62.9063,2000-11-23,1431,Terra,75
-26.5577,-62.8957,2000-11-23,1431,Terra,68
-27.0859,-61.3763,2000-11-23,1431,Terra,65
-26652,-64.5532,2000-11-23,1431,Terra,37
-26.6619,-64.5553,2000-11-23,1431,Terra,67
-27.2861,-61.5798,2000-11-23,1431,Terra,53
-26.8122,-65.0589,2000-11-23,1431,Terra,61
-26.8144,-65.0459,2000-11-23,1431,Terra,81
-26.8391,-65.0243,2000-11-23,1431,Terra,100
-26.8413,-65.0113,2000-11-23,1431,Terra,83
-26.8363,-65.0298,2000-11-23,1431,Terra,89
-26.8385,-65.0168,2000-11-23,1431,Terra,96
-27.1913,-64.7045,2000-11-23,1431,Terra,38
-27.9115,-60.5506,2000-11-23,1431,Terra,50
-27.3459,-65.6525,2000-11-23,1431,Terra,76
-27.3483,-65.6387,2000-11-23,1431,Terra,51
-28.3805,-59.4586,2000-11-23,1431,Terra,69
-28.1104,-61.9184,2000-11-23,1431,Terra,0
-28.3273,-61318,2000-11-23,1431,Terra,56
-28.5762,-62.0054,2000-11-23,1432,Terra,92
-28.5777,-61.9952,2000-11-23,1432,Terra,76
-28.5852,-62.0071,2000-11-23,1432,Terra,82
-28.5867,-61.9969,2000-11-23,1432,Terra,59
-28.5866,-62.0598,2000-11-23,1432,Terra,92
-28.5881,-62.0496,2000-11-23,1432,Terra,94
-28.5912,-62.0292,2000-11-23,1432,Terra,74
-28.6334,-61.8067,2000-11-23,1432,Terra,59
-28.5997,-62.2784,2000-11-23,1432,Terra,56
-28.8778,-60.4024,2000-11-23,1432,Terra,55
-28.8793,-60.3917,2000-11-23,1432,Terra,66
-28.6311,-63.6847,2000-11-23,1432,Terra,70
-29.1907,-60.7314,2000-11-23,1432,Terra,87
-29.1921,-60.7209,2000-11-23,1432,Terra,88
-29.1936,-60.7103,2000-11-23,1432,Terra,79
-29.1998,-60733,2000-11-23,1432,Terra,86
-29.2013,-60.7225,2000-11-23,1432,Terra,87
-29.2027,-60.7119,2000-11-23,1432,Terra,74
-29.1433,-61.2048,2000-11-23,1432,Terra,68
-29209,-60.7346,2000-11-23,1432,Terra,100
-29.2104,-60.7241,2000-11-23,1432,Terra,100
-29.2119,-60.7135,2000-11-23,1432,Terra,98
-29.4195,-62.0939,2000-11-23,1432,Terra,73
-28.9144,-65.7421,2000-11-23,1432,Terra,67
-28.9167,-65.7286,2000-11-23,1432,Terra,38
-29.3905,-65.1261,2000-11-23,1432,Terra,33
-30.0505,-62.8619,2000-11-23,1432,Terra,74
-35.1322,-66446,2000-11-23,1433,Terra,88
-35.1344,-66.4334,2000-11-23,1433,Terra,96
-35.1396,-66461,2000-11-23,1433,Terra,47
-35.1418,-66.4484,2000-11-23,1433,Terra,100
-35144,-66.4358,2000-11-23,1433,Terra,100
-35.1461,-66.4233,2000-11-23,1433,Terra,67
-37.3941,-68723,2000-11-23,1434,Terra,55
-39.0424,-63.5538,2000-11-23,1434,Terra,78
-38.9377,-68.2061,2000-11-23,1435,Terra,67
-41.0781,-63.0617,2000-11-23,1435,Terra,28
-39.1387,-63.3413,2000-11-24,235,Terra,29
-39.1204,-63.2986,2000-11-24,235,Terra,46
-39.1222,-63.3423,2000-11-24,235,Terra,31
-26.3172,-54466,2000-11-24,238,Terra,92
-26.8747,-61.7766,2000-11-24,238,Terra,87
-26.8743,-61.7601,2000-11-24,238,Terra,54
-26.8764,-61.7819,2000-11-24,238,Terra,70
-25.4604,-63.8727,2000-11-24,239,Terra,16
-24.2733,-63.6697,2000-11-24,239,Terra,72
-23.4025,-64.1849,2000-11-24,239,Terra,100
-23.3878,-64.1864,2000-11-24,239,Terra,100
-23.3902,-64.2151,2000-11-24,239,Terra,30
-23.4022,-64.1917,2000-11-24,239,Terra,100
-23.3875,-64.1932,2000-11-24,239,Terra,100
-22.9728,-63.7308,2000-11-24,239,Terra,54
-22.9751,-63.7569,2000-11-24,239,Terra,21
-22969,-63.7379,2000-11-24,239,Terra,36
-35.1317,-66.4809,2000-11-24,414,Terra,77
-35.1367,-66.4844,2000-11-24,414,Terra,52
-35.0597,-66.4361,2000-11-24,414,Terra,74
-35.0682,-66.4713,2000-11-24,414,Terra,24
-35.0446,-66.4415,2000-11-24,414,Terra,100
-35.0532,-66.4768,2000-11-24,414,Terra,93
-35.0295,-66447,2000-11-24,414,Terra,76
-35.0381,-66.4822,2000-11-24,414,Terra,76
-35.0499,-66.4463,2000-11-24,414,Terra,100
-35.0582,-66.4816,2000-11-24,414,Terra,47
-35.0348,-66.4518,2000-11-24,414,Terra,100
-35.0432,-66.4871,2000-11-24,414,Terra,65
-35.0198,-66.4573,2000-11-24,414,Terra,100
-35.0282,-66.4926,2000-11-24,414,Terra,38
-34.9595,-66.4793,2000-11-24,414,Terra,66
-35.0115,-66.5419,2000-11-24,414,Terra,65
-34.9965,-66.5475,2000-11-24,414,Terra,60
-34965,-66.4825,2000-11-24,414,Terra,26
-34.9499,-66488,2000-11-24,414,Terra,100
-34.9215,-66.5748,2000-11-24,414,Terra,57
-34.9299,-66.6097,2000-11-24,414,Terra,17
-34.9149,-66.6152,2000-11-24,414,Terra,100
-34.9197,-66.6201,2000-11-24,414,Terra,47
-39.1228,-63.2253,2000-11-24,1340,Terra,64
-39.1278,-63.2351,2000-11-24,1340,Terra,74
-39.1536,-63.2988,2000-11-24,1340,Terra,57
-34.1172,-66.5055,2000-11-24,1516,Terra,100
-34.1192,-66.4824,2000-11-24,1516,Terra,93
-34.9062,-66.6262,2000-11-24,1516,Terra,87
-34.9082,-66.6025,2000-11-24,1516,Terra,79
-34.9192,-66.6277,2000-11-24,1516,Terra,93
-34.9212,-66604,2000-11-24,1516,Terra,46
-34.9442,-66.4856,2000-11-24,1516,Terra,72
-34.9463,-66.4614,2000-11-24,1516,Terra,77
-34.9306,-66.6345,2000-11-24,1516,Terra,90
-34.9324,-66.6108,2000-11-24,1516,Terra,64
-34.9418,-66.4908,2000-11-24,1516,Terra,63
-35124,-66.4937,2000-11-24,1516,Terra,96
-35135,-66.5195,2000-11-24,1516,Terra,78
-35.1371,-66.4951,2000-11-24,1516,Terra,69
-35.1502,-66.4966,2000-11-24,1516,Terra,82
-35.1213,-66499,2000-11-24,1516,Terra,63
-35.1474,-66502,2000-11-24,1516,Terra,84
-35.1605,-66.5035,2000-11-24,1516,Terra,94
-38.0248,-66.8983,2000-11-24,1517,Terra,26
-39125,-63.2264,2000-11-24,1517,Terra,20
-39.1297,-63.2315,2000-11-24,1517,Terra,66
-38.7455,-64.3101,2000-11-25,318,Terra,72
-35.1397,-66.5448,2000-11-25,319,Terra,22
-35.1269,-66.5203,2000-11-25,319,Terra,100
-34.9403,-66.4853,2000-11-25,319,Terra,65
-34.9365,-66.5389,2000-11-25,319,Terra,52
-34.9342,-66.6059,2000-11-25,319,Terra,36
-34.8998,-66.5784,2000-11-25,319,Terra,97
-34.9013,-66.5914,2000-11-25,319,Terra,100
-34.9029,-66.6045,2000-11-25,319,Terra,78
-34.9044,-66.6175,2000-11-25,319,Terra,51
-34.8885,-66.5671,2000-11-25,319,Terra,70
-33.3679,-60.1581,2000-11-25,319,Terra,16
-34.1367,-66.4715,2000-11-25,319,Terra,100
-34.1383,-66.4841,2000-11-25,319,Terra,100
-34.1398,-66.4967,2000-11-25,319,Terra,13
-34.1271,-66.4732,2000-11-25,319,Terra,100
-32703,-63.4257,2000-11-25,319,Terra,30
-32.8507,-66.2602,2000-11-25,320,Terra,34
-32.6401,-65408,2000-11-25,320,Terra,56
-24.3117,-63.9087,2000-11-25,322,Terra,100
-24.3134,-63.9197,2000-11-25,322,Terra,100
-24.3023,-63.9106,2000-11-25,322,Terra,100
-24304,-63.9215,2000-11-25,322,Terra,100
-24.3057,-63.9325,2000-11-25,322,Terra,47
-24.3091,-63.9255,2000-11-25,1418,Terra,65
-24.3126,-63.9066,2000-11-25,1418,Terra,72
-24.3151,-63914,2000-11-25,1418,Terra,66
-28084,-61.4756,2000-11-25,1419,Terra,34
-30.0421,-61.3836,2000-11-25,1420,Terra,77
-30.5638,-59.4892,2000-11-25,1420,Terra,24
-31.4482,-60.9286,2000-11-25,1420,Terra,49
-31865,-59026,2000-11-25,1420,Terra,50
-31.5926,-67.9014,2000-11-25,1420,Terra,59
-31.5986,-67.9086,2000-11-25,1420,Terra,45
-31.6036,-67.8856,2000-11-25,1420,Terra,51
-32.6133,-63.5944,2000-11-25,1420,Terra,57
-32.7592,-63.7579,2000-11-25,1420,Terra,90
-33.8109,-59501,2000-11-25,1421,Terra,66
-34.0643,-60.1008,2000-11-25,1421,Terra,42
-32.6267,-68.2968,2000-11-25,1421,Terra,65
-32.6322,-68.3044,2000-11-25,1421,Terra,45
-34.2467,-59.4735,2000-11-25,1421,Terra,54
-34.3507,-58788,2000-11-25,1421,Terra,37
-34.4668,-58.6774,2000-11-25,1421,Terra,48
-34.8776,-58.6812,2000-11-25,1421,Terra,45
-34.8957,-60.0161,2000-11-25,1421,Terra,30
-35.1672,-58.2317,2000-11-25,1421,Terra,66
-35.1894,-59.0945,2000-11-25,1421,Terra,55
-34.1199,-66.4722,2000-11-25,1421,Terra,68
-34.1298,-66.4609,2000-11-25,1421,Terra,67
-35.5718,-58008,2000-11-25,1421,Terra,0
-35.4487,-60.8909,2000-11-25,1421,Terra,25
-35.4503,-60.8799,2000-11-25,1421,Terra,30
-34.9303,-66492,2000-11-25,1421,Terra,32
-35.1191,-66.5408,2000-11-25,1421,Terra,97
-35.1304,-66.5442,2000-11-25,1421,Terra,35
-35.1263,-66.5498,2000-11-25,1421,Terra,80
-35.13,-66.5315,2000-11-25,1421,Terra,26
-35.1376,-66.5532,2000-11-25,1421,Terra,24
-35.1413,-66.5349,2000-11-25,1421,Terra,74
-36.7779,-59.0865,2000-11-25,1421,Terra,22
-37.3217,-59.1343,2000-11-25,1421,Terra,32
-37.1079,-60.8201,2000-11-25,1421,Terra,72
-37.8504,-58.2542,2000-11-25,1422,Terra,52
-37.9432,-57.8055,2000-11-25,1422,Terra,78
-34.8819,-66.5452,2000-11-26,402,Terra,72
-34.8867,-66.5679,2000-11-26,402,Terra,17
-32.0194,-65827,2000-11-26,402,Terra,39
-32.0257,-65.8557,2000-11-26,402,Terra,34
-32.0053,-65.8313,2000-11-26,402,Terra,66
-32.0117,-65.86,2000-11-26,402,Terra,70
-32.0175,-65.8329,2000-11-26,402,Terra,95
-32.0237,-65.8617,2000-11-26,402,Terra,35
-31.5921,-67.8874,2000-11-26,403,Terra,53
-31.5969,-67.9108,2000-11-26,403,Terra,89
-31.5926,-67.8947,2000-11-26,403,Terra,81
-31.5971,-67.9177,2000-11-26,403,Terra,71
-23.3944,-64.1965,2000-11-26,1501,Terra,85
-23.3182,-65.0533,2000-11-26,1501,Terra,76
-24.4503,-60.7912,2000-11-26,1501,Terra,66
-26.3153,-65.3835,2000-11-26,1502,Terra,86
-26.7374,-65.2561,2000-11-26,1502,Terra,47
-27.1654,-65494,2000-11-26,1502,Terra,32
-27.6558,-62.6955,2000-11-26,1502,Terra,61
-28.1292,-62.6177,2000-11-26,1502,Terra,68
-29085,-62.7762,2000-11-26,1502,Terra,37
-31.37,-62.4882,2000-11-26,1503,Terra,91
-31.3721,-62464,2000-11-26,1503,Terra,65
-31.5924,-67.9044,2000-11-26,1503,Terra,84
-32.0179,-65.8456,2000-11-26,1503,Terra,84
-32598,-65.4146,2000-11-26,1503,Terra,64
-32.6549,-65.4061,2000-11-26,1503,Terra,64
-32.9304,-68.7444,2000-11-26,1503,Terra,56
-32.9319,-68.7329,2000-11-26,1503,Terra,59
-32.9909,-68.7906,2000-11-26,1503,Terra,26
-32.9924,-68.7792,2000-11-26,1503,Terra,23
-33.1982,-68.4612,2000-11-26,1504,Terra,46
