latitude,longitude,acq_date,acq_time,satellite,confidence
-35.8613,-67.11,2000-12-11,318,Terra,100
-35.8722,-67.2119,2000-12-11,318,Terra,100
-35.8737,-67.2265,2000-12-11,318,Terra,100
-35851,-67.1117,2000-12-11,318,Terra,100
-35.8526,-67.1261,2000-12-11,318,Terra,100
-35.8619,-67.2136,2000-12-11,318,Terra,100
-35.8634,-67.2282,2000-12-11,318,Terra,100
-35.8529,-67.1023,2000-12-11,318,Terra,39
-35.8546,-67.1167,2000-12-11,318,Terra,100
-35.8643,-67.2039,2000-12-11,318,Terra,100
-35.8659,-67.2185,2000-12-11,318,Terra,100
-35.8675,-67.2332,2000-12-11,318,Terra,100
-35.8443,-67.1184,2000-12-11,318,Terra,100
-35.8459,-67.1329,2000-12-11,318,Terra,100
-35854,-67.2056,2000-12-11,318,Terra,30
-35.8556,-67.2202,2000-12-11,318,Terra,100
-35.8572,-67.2348,2000-12-11,318,Terra,52
-35834,-67.1201,2000-12-11,318,Terra,100
-35.8356,-67.1346,2000-12-11,318,Terra,100
-35.8453,-67.2219,2000-12-11,318,Terra,100
-35.8238,-67.1218,2000-12-11,318,Terra,100
-35.8254,-67.1362,2000-12-11,318,Terra,100
-35835,-67.2236,2000-12-11,318,Terra,100
-35.8135,-67.1235,2000-12-11,318,Terra,99
-35.8151,-67.1379,2000-12-11,318,Terra,100
-35823,-67.2106,2000-12-11,318,Terra,87
-35.8246,-67.2253,2000-12-11,318,Terra,100
-35.8262,-67.2399,2000-12-11,318,Terra,89
-35.8127,-67.2123,2000-12-11,318,Terra,72
-35.8143,-67227,2000-12-11,318,Terra,100
-35.8159,-67.2416,2000-12-11,318,Terra,100
-35.7977,-67.1703,2000-12-11,318,Terra,67
-35.8024,-67214,2000-12-11,318,Terra,94
-35804,-67.2286,2000-12-11,318,Terra,100
-35.8056,-67.2433,2000-12-11,318,Terra,100
-35.7921,-67.2157,2000-12-11,318,Terra,100
-35.7937,-67.2303,2000-12-11,318,Terra,100
-35.7953,-67245,2000-12-11,318,Terra,100
-35.7968,-67.2597,2000-12-11,318,Terra,85
-35.7709,-67.1158,2000-12-11,318,Terra,92
-35.7772,-67.1737,2000-12-11,318,Terra,100
-35.7803,-67.2028,2000-12-11,318,Terra,100
-35.7818,-67.2174,2000-12-11,318,Terra,100
-35.7834,-67232,2000-12-11,318,Terra,100
-35.7849,-67.2467,2000-12-11,318,Terra,100
-35.7865,-67.2613,2000-12-11,318,Terra,100
-35.7638,-67.1464,2000-12-11,318,Terra,91
-35.7669,-67.1754,2000-12-11,318,Terra,97
-35.77,-67.2045,2000-12-11,318,Terra,73
-35.7715,-67.2191,2000-12-11,318,Terra,100
-35.7731,-67.2337,2000-12-11,318,Terra,100
-35.7746,-67.2484,2000-12-11,318,Terra,100
-35.7706,-67.1811,2000-12-11,318,Terra,100
-35.7739,-67.2102,2000-12-11,318,Terra,100
-35.7755,-67.2248,2000-12-11,318,Terra,100
-35.7771,-67.2394,2000-12-11,318,Terra,100
-35.7788,-67254,2000-12-11,318,Terra,100
-35.7571,-67.1538,2000-12-11,318,Terra,100
-35.7587,-67.1683,2000-12-11,318,Terra,100
-35.7604,-67.1828,2000-12-11,318,Terra,87
-35.7652,-67.2265,2000-12-11,318,Terra,100
-35.7668,-67.2411,2000-12-11,318,Terra,100
-35.7684,-67.2557,2000-12-11,318,Terra,100
-35.7405,-67.0979,2000-12-11,318,Terra,100
-35.7421,-67.1123,2000-12-11,318,Terra,100
-35.7437,-67.1266,2000-12-11,318,Terra,15
-35.7469,-67.1555,2000-12-11,318,Terra,61
-35.7485,-67.17,2000-12-11,318,Terra,100
-35.7501,-67.1845,2000-12-11,318,Terra,96
-35.7549,-67.2281,2000-12-11,318,Terra,50
-35.7565,-67.2428,2000-12-11,318,Terra,100
-35.7581,-67.2574,2000-12-11,318,Terra,100
-35.7613,-67.2867,2000-12-11,318,Terra,16
-35.7318,-67.1139,2000-12-11,318,Terra,100
-35.7334,-67.1283,2000-12-11,318,Terra,100
-35.7382,-67.1717,2000-12-11,318,Terra,100
-35.7398,-67.1862,2000-12-11,318,Terra,100
-35.7414,-67.2007,2000-12-11,318,Terra,13
-35.7462,-67.2444,2000-12-11,318,Terra,100
-35.7478,-67.2591,2000-12-11,318,Terra,100
-35.7216,-67.1156,2000-12-11,318,Terra,100
-35.7232,-67.13,2000-12-11,318,Terra,100
-35.7279,-67.1734,2000-12-11,318,Terra,36
-35.7295,-67.1879,2000-12-11,318,Terra,100
-35.7311,-67.2024,2000-12-11,318,Terra,100
-35.7327,-67.2169,2000-12-11,318,Terra,21
-35.7098,-67.1029,2000-12-11,318,Terra,68
-35.7113,-67.1173,2000-12-11,318,Terra,100
-35.7129,-67.1317,2000-12-11,318,Terra,100
-35.7176,-67.1751,2000-12-11,318,Terra,100
-35.7192,-67.1896,2000-12-11,318,Terra,100
-35.7208,-67.2041,2000-12-11,318,Terra,100
-35.7224,-67.2186,2000-12-11,318,Terra,31
-35724,-67.2332,2000-12-11,318,Terra,100
-35.6995,-67.1046,2000-12-11,318,Terra,58
-35.7011,-67119,2000-12-11,318,Terra,100
-35.7027,-67.1334,2000-12-11,318,Terra,28
-35.7074,-67.1768,2000-12-11,318,Terra,99
-35.7089,-67.1913,2000-12-11,318,Terra,100
-35.7105,-67.2058,2000-12-11,318,Terra,100
-35.7137,-67.2349,2000-12-11,318,Terra,100
-35.7152,-67.2495,2000-12-11,318,Terra,83
-35.6893,-67.1063,2000-12-11,318,Terra,20
-35.6909,-67.1207,2000-12-11,318,Terra,100
-35.6924,-67.1351,2000-12-11,318,Terra,70
-35.6987,-67.1929,2000-12-11,318,Terra,97
-35.7049,-67.2512,2000-12-11,318,Terra,87
-35.6806,-67.1224,2000-12-11,318,Terra,100
-35.6822,-67.1368,2000-12-11,318,Terra,100
-35.6853,-67.1657,2000-12-11,318,Terra,100
-35.6868,-67.1801,2000-12-11,318,Terra,88
-35.6899,-67.2092,2000-12-11,318,Terra,54
-35.6915,-67.2237,2000-12-11,318,Terra,84
-35.6704,-67.1241,2000-12-11,318,Terra,95
-35.6719,-67.1385,2000-12-11,318,Terra,100
-35675,-67.1674,2000-12-11,318,Terra,100
-35.6766,-67.1818,2000-12-11,318,Terra,99
-35.6738,-67.1293,2000-12-11,318,Terra,100
-35.6754,-67.1437,2000-12-11,318,Terra,90
-35.6787,-67.1726,2000-12-11,318,Terra,100
-35.6684,-67.1742,2000-12-11,318,Terra,92
-35.6606,-67.4901,2000-12-11,318,Terra,100
-35.6622,-67.5051,2000-12-11,318,Terra,94
-35.6486,-67.4768,2000-12-11,318,Terra,47
-35.6502,-67.4918,2000-12-11,318,Terra,100
-35.6518,-67.5068,2000-12-11,318,Terra,100
-35.6534,-67.5218,2000-12-11,318,Terra,91
-35.6397,-67.4935,2000-12-11,318,Terra,28
-35.6429,-67.5235,2000-12-11,318,Terra,100
-35.6204,-67.5118,2000-12-11,318,Terra,96
-35.6241,-67.5024,2000-12-11,318,Terra,100
-35.6136,-67504,2000-12-11,318,Terra,58
-35.6152,-67519,2000-12-11,318,Terra,88
-35.6032,-67.5057,2000-12-11,318,Terra,31
-35.6048,-67.5207,2000-12-11,318,Terra,100
-35.5927,-67.5074,2000-12-11,318,Terra,68
-35.5943,-67.5224,2000-12-11,318,Terra,100
-35.5959,-67.5374,2000-12-11,318,Terra,54
-35.5839,-67.5241,2000-12-11,318,Terra,100
-35.5855,-67.5391,2000-12-11,318,Terra,100
-35.5734,-67.5257,2000-12-11,318,Terra,94
-35575,-67.5407,2000-12-11,318,Terra,88
-35.5114,-67.3396,2000-12-11,318,Terra,100
-35.5129,-67.3542,2000-12-11,318,Terra,100
-35.5125,-67.3153,2000-12-11,318,Terra,17
-35.5141,-67.3299,2000-12-11,318,Terra,60
-35.5157,-67.3445,2000-12-11,318,Terra,100
-35.5038,-67.3316,2000-12-11,318,Terra,30
-35.5054,-67.3462,2000-12-11,318,Terra,100
-35507,-67.3609,2000-12-11,318,Terra,100
-35.5086,-67.3756,2000-12-11,318,Terra,53
-35.4967,-67.3626,2000-12-11,318,Terra,100
-35.4983,-67.3772,2000-12-11,318,Terra,100
-35.4999,-67392,2000-12-11,318,Terra,100
-35.4863,-67.3642,2000-12-11,318,Terra,43
-35.4879,-67.3789,2000-12-11,318,Terra,100
-35.4895,-67.3936,2000-12-11,318,Terra,100
-35.4911,-67.4084,2000-12-11,318,Terra,63
-35.4776,-67.3806,2000-12-11,318,Terra,100
-35.4791,-67.3953,2000-12-11,318,Terra,100
-35.4807,-67.41,2000-12-11,318,Terra,97
-35.4688,-67397,2000-12-11,318,Terra,92
-35.4182,-67.3817,2000-12-11,318,Terra,76
-35.4095,-67.3981,2000-12-11,318,Terra,80
-35.3975,-67.3851,2000-12-11,318,Terra,100
-35.3991,-67.3998,2000-12-11,318,Terra,100
-35.4007,-67.4145,2000-12-11,318,Terra,100
-35.4023,-67.4292,2000-12-11,318,Terra,33
-35.3872,-67.3868,2000-12-11,318,Terra,100
-35.3888,-67.4014,2000-12-11,318,Terra,100
-35.3904,-67.4161,2000-12-11,318,Terra,100
-35.3768,-67.3884,2000-12-11,318,Terra,36
-35.38,-67.4178,2000-12-11,318,Terra,100
-35.3816,-67.4325,2000-12-11,318,Terra,80
-35.3649,-67.3755,2000-12-11,318,Terra,28
-35.3712,-67.4342,2000-12-11,318,Terra,67
-35.3546,-67.3772,2000-12-11,318,Terra,73
-35.3561,-67.3918,2000-12-11,318,Terra,100
-35.3577,-67.4064,2000-12-11,318,Terra,100
-35.3458,-67.3935,2000-12-11,318,Terra,100
-35.3473,-67.4081,2000-12-11,318,Terra,100
-35.3489,-67.4228,2000-12-11,318,Terra,100
-35.3354,-67.3951,2000-12-11,318,Terra,100
-35337,-67.4098,2000-12-11,318,Terra,100
-35.3385,-67.4245,2000-12-11,318,Terra,100
-35.3401,-67.4392,2000-12-11,318,Terra,100
-35.3382,-67.3855,2000-12-11,318,Terra,100
-35.3398,-67.4001,2000-12-11,318,Terra,100
-35.3415,-67.4148,2000-12-11,318,Terra,100
-35.3431,-67.4294,2000-12-11,318,Terra,100
-35.3447,-67.4442,2000-12-11,318,Terra,46
-35.3279,-67.3872,2000-12-11,318,Terra,22
-35.3295,-67.4018,2000-12-11,318,Terra,100
-35.3311,-67.4164,2000-12-11,318,Terra,100
-35.3327,-67.4311,2000-12-11,318,Terra,100
-35.3344,-67.4458,2000-12-11,318,Terra,100
-35.3191,-67.4035,2000-12-11,318,Terra,100
-35.3207,-67.4181,2000-12-11,318,Terra,100
-35.3224,-67.4328,2000-12-11,318,Terra,100
-35324,-67.4475,2000-12-11,318,Terra,100
-35.3088,-67.4051,2000-12-11,318,Terra,56
-35.3104,-67.4198,2000-12-11,318,Terra,100
-35312,-67.4344,2000-12-11,318,Terra,100
-35.3136,-67.4492,2000-12-11,318,Terra,100
-35.3,-67.4214,2000-12-11,318,Terra,91
-35.3016,-67.4361,2000-12-11,318,Terra,100
-35.3032,-67.4508,2000-12-11,318,Terra,30
-29591,-61.9068,2000-12-11,320,Terra,55
-29.3116,-62135,2000-12-11,320,Terra,42
-29.3002,-62.1432,2000-12-11,320,Terra,76
-26.6603,-64.5608,2000-12-11,321,Terra,67
-26.6512,-64.5625,2000-12-11,321,Terra,61
-25.5356,-57.5998,2000-12-11,1418,Terra,51
-26.0086,-54354,2000-12-11,1418,Terra,74
-26.2592,-54462,2000-12-11,1418,Terra,74
-26.2608,-54449,2000-12-11,1418,Terra,100
-25.7799,-58.1298,2000-12-11,1418,Terra,55
-25.7944,-59.3076,2000-12-11,1418,Terra,36
-25.4237,-63.5484,2000-12-11,1418,Terra,59
-25.9249,-61.1707,2000-12-11,1418,Terra,63
-25.3333,-64.6622,2000-12-11,1418,Terra,32
-26.0203,-61.5132,2000-12-11,1418,Terra,68
-26026,-61.5407,2000-12-11,1418,Terra,65
-26.0282,-61528,2000-12-11,1418,Terra,33
-26.2155,-60595,2000-12-11,1418,Terra,39
-26.1986,-60.8186,2000-12-11,1418,Terra,36
-26.3442,-60.1315,2000-12-11,1418,Terra,39
-27.1978,-54072,2000-12-11,1418,Terra,83
-26.2284,-60953,2000-12-11,1418,Terra,47
-26.2304,-60.9412,2000-12-11,1418,Terra,53
-26.2808,-60.6383,2000-12-11,1418,Terra,37
-26.4795,-59402,2000-12-11,1418,Terra,74
-26387,-60.3164,2000-12-11,1418,Terra,29
-27.23,-55.3969,2000-12-11,1418,Terra,89
-27.2315,-55385,2000-12-11,1418,Terra,80
-26.5095,-60.8104,2000-12-11,1418,Terra,34
-26.4049,-61.4877,2000-12-11,1418,Terra,27
-26.5871,-60.4608,2000-12-11,1418,Terra,30
-26.4685,-61.2954,2000-12-11,1418,Terra,48
-26.4763,-61.3097,2000-12-11,1418,Terra,61
-26.4784,-61.2975,2000-12-11,1418,Terra,67
-26.5226,-61.0935,2000-12-11,1418,Terra,11
-26.5228,-61.1001,2000-12-11,1418,Terra,65
-26.5531,-60.9225,2000-12-11,1418,Terra,25
-26.5059,-61.4377,2000-12-11,1418,Terra,62
-26.5159,-61.4398,2000-12-11,1418,Terra,64
-26.5258,-61.4419,2000-12-11,1418,Terra,74
-26.9879,-58.6721,2000-12-11,1418,Terra,78
-25.9934,-64.6074,2000-12-11,1418,Terra,45
-26634,-61.2288,2000-12-11,1418,Terra,62
-26.8593,-60.7517,2000-12-11,1418,Terra,69
-27.0184,-60.3492,2000-12-11,1418,Terra,40
-26.8586,-61.72,2000-12-11,1418,Terra,24
-27083,-61.3668,2000-12-11,1418,Terra,77
-27.4036,-61.5359,2000-12-11,1418,Terra,22
-27.5503,-62.1687,2000-12-11,1418,Terra,35
-27.7596,-62.3945,2000-12-11,1419,Terra,32
-27.7463,-64073,2000-12-11,1419,Terra,71
-28.5802,-61.9875,2000-12-11,1419,Terra,73
-29.2956,-62.1303,2000-12-11,1419,Terra,61
-34.4701,-58.6724,2000-12-11,1420,Terra,41
-34.4565,-58.9127,2000-12-11,1420,Terra,50
-32.7389,-68.9587,2000-12-11,1420,Terra,71
-32.7538,-68.9592,2000-12-11,1420,Terra,87
-32.7587,-68.9372,2000-12-11,1420,Terra,78
-34.6061,-58.9543,2000-12-11,1420,Terra,36
-34.8089,-58.1854,2000-12-11,1420,Terra,51
-34.6516,-59.4263,2000-12-11,1420,Terra,67
-34.7804,-58.8321,2000-12-11,1420,Terra,33
-34.8564,-58.5242,2000-12-11,1420,Terra,27
-34.9134,-58.38,2000-12-11,1420,Terra,28
-34.9866,-58.3758,2000-12-11,1420,Terra,53
-34.7254,-60.6886,2000-12-11,1420,Terra,70
-35.0569,-58.7523,2000-12-11,1420,Terra,62
-34.8992,-60.0158,2000-12-11,1420,Terra,45
-35.0041,-59.2763,2000-12-11,1420,Terra,40
-34.9065,-60.0234,2000-12-11,1420,Terra,61
-34.9081,-60.0124,2000-12-11,1420,Terra,51
-35.1681,-58.2406,2000-12-11,1420,Terra,60
-35.1696,-58.2287,2000-12-11,1420,Terra,60
-35.1246,-60.4837,2000-12-11,1420,Terra,35
-35.5148,-58.3182,2000-12-11,1420,Terra,55
-34.9698,-63178,2000-12-11,1420,Terra,48
-35.4425,-60.8844,2000-12-11,1421,Terra,46
-35.4515,-60.8864,2000-12-11,1421,Terra,46
-35.6197,-61361,2000-12-11,1421,Terra,55
-35.8124,-61.9027,2000-12-11,1421,Terra,26
-35.8142,-61.8913,2000-12-11,1421,Terra,21
-35.82,-61.8992,2000-12-11,1421,Terra,39
-36.2278,-61.1159,2000-12-11,1421,Terra,47
-36.7738,-59.0876,2000-12-11,1421,Terra,55
-35.3976,-67.4044,2000-12-11,1421,Terra,40
-35.4019,-67.3839,2000-12-11,1421,Terra,39
-35.4053,-67.4287,2000-12-11,1421,Terra,99
-35.4095,-67.4081,2000-12-11,1421,Terra,100
-35.4138,-67.3875,2000-12-11,1421,Terra,100
-35418,-67.3671,2000-12-11,1421,Terra,93
-35.4215,-67.4118,2000-12-11,1421,Terra,50
-35.4257,-67.3912,2000-12-11,1421,Terra,66
-35.4817,-67365,2000-12-11,1421,Terra,87
-35.4858,-67.3446,2000-12-11,1421,Terra,91
-36777,-59.8624,2000-12-11,1421,Terra,47
-35.4893,-67.3515,2000-12-11,1421,Terra,100
-36.7861,-59.8643,2000-12-11,1421,Terra,36
-35.4927,-67396,2000-12-11,1421,Terra,85
-35.5012,-67.3552,2000-12-11,1421,Terra,95
-35684,-67.1631,2000-12-11,1421,Terra,78
-35.7192,-67.1114,2000-12-11,1421,Terra,52
-35.6531,-67.5241,2000-12-11,1421,Terra,100
-35.6574,-67.5035,2000-12-11,1421,Terra,100
-35.7072,-67.3241,2000-12-11,1421,Terra,94
-35.7113,-67.3041,2000-12-11,1421,Terra,100
-35.7154,-67284,2000-12-11,1421,Terra,93
-35.7231,-67.3077,2000-12-11,1421,Terra,95
-35.7272,-67.2877,2000-12-11,1421,Terra,100
-35.7313,-67.2677,2000-12-11,1421,Terra,79
-35.7471,-67.2514,2000-12-11,1421,Terra,91
-35.7668,-67.2154,2000-12-11,1421,Terra,83
-35.7785,-67219,2000-12-11,1421,Terra,75
-35.7752,-67.2039,2000-12-11,1421,Terra,41
-35.7863,-67.2704,2000-12-11,1421,Terra,79
-35.7904,-67.2506,2000-12-11,1421,Terra,31
-35.8147,-67.1327,2000-12-11,1421,Terra,80
-35.8494,-67.2058,2000-12-11,1421,Terra,95
-35.8688,-67.2327,2000-12-11,1421,Terra,65
-35.8621,-67.2366,2000-12-11,1421,Terra,44
-35.9484,-67.1178,2000-12-11,1421,Terra,79
-35956,-67.1407,2000-12-11,1421,Terra,88
-37.3224,-59.1436,2000-12-11,1421,Terra,33
-37324,-59.1316,2000-12-11,1421,Terra,40
-36.7026,-65.4083,2000-12-11,1421,Terra,61
-36713,-65.4113,2000-12-11,1421,Terra,25
-36.7365,-65.4018,2000-12-11,1421,Terra,85
-37.8476,-58.2619,2000-12-11,1421,Terra,37
-37.8492,-58.2488,2000-12-11,1421,Terra,40
-36.7488,-65.4531,2000-12-11,1421,Terra,83
-36.7516,-65.4379,2000-12-11,1421,Terra,58
-36.8867,-64.8141,2000-12-11,1421,Terra,100
-36.8893,-64.8,2000-12-11,1421,Terra,100
-36.8918,-64.7858,2000-12-11,1421,Terra,95
-36.8943,-64.7717,2000-12-11,1421,Terra,94
-36.8968,-64.8168,2000-12-11,1421,Terra,100
-36.8993,-64.8026,2000-12-11,1421,Terra,100
-36.9018,-64.7885,2000-12-11,1421,Terra,95
-36.9043,-64.7744,2000-12-11,1421,Terra,77
-36.8943,-64.8221,2000-12-11,1421,Terra,100
-36.8969,-64.8079,2000-12-11,1421,Terra,100
-36.8995,-64.7938,2000-12-11,1421,Terra,94
-36.9021,-64.7797,2000-12-11,1421,Terra,93
-36.9047,-64.7656,2000-12-11,1421,Terra,69
-36.9043,-64.8247,2000-12-11,1421,Terra,88
-36.9069,-64.8105,2000-12-11,1421,Terra,100
-36.9095,-64.7964,2000-12-11,1421,Terra,100
-36.9169,-64.8133,2000-12-11,1421,Terra,99
-36.9195,-64.7991,2000-12-11,1421,Terra,89
-38102,-64.7701,2000-12-11,1421,Terra,64
-39.2394,-61.8691,2000-12-11,1422,Terra,57
-25973,-54.2664,2000-12-12,225,Terra,23
-35.9933,-67094,2000-12-12,401,Terra,99
-35.9973,-67114,2000-12-12,401,Terra,100
-35.9815,-67.0977,2000-12-12,401,Terra,100
-35.9856,-67.1177,2000-12-12,401,Terra,100
-35.9657,-67.0814,2000-12-12,401,Terra,100
-35.9698,-67.1014,2000-12-12,401,Terra,100
-35954,-67.0851,2000-12-12,401,Terra,100
-35958,-67.1051,2000-12-12,401,Terra,87
-35.9702,-67.1648,2000-12-12,401,Terra,100
-35.9743,-67.1846,2000-12-12,401,Terra,100
-35.9422,-67.0888,2000-12-12,401,Terra,67
-35.9585,-67.1685,2000-12-12,401,Terra,100
-35.9626,-67.1882,2000-12-12,401,Terra,89
-35.9459,-67.0716,2000-12-12,401,Terra,64
-35.9499,-67.0917,2000-12-12,401,Terra,100
-35.9657,-67.1716,2000-12-12,401,Terra,100
-35.9696,-67.1914,2000-12-12,401,Terra,93
-35954,-67.1752,2000-12-12,401,Terra,69
-35.8399,-67.1049,2000-12-12,401,Terra,17
-35.8357,-67113,2000-12-12,401,Terra,68
-35824,-67.1167,2000-12-12,401,Terra,38
-35.7568,-67095,2000-12-12,401,Terra,22
-35749,-67.0814,2000-12-12,401,Terra,52
-35.7497,-67.2724,2000-12-12,401,Terra,100
-35.7537,-67.2921,2000-12-12,401,Terra,100
-35.7576,-67.3117,2000-12-12,401,Terra,8
-35742,-67.2957,2000-12-12,401,Terra,79
-35.7303,-67.2994,2000-12-12,401,Terra,100
-35.7343,-67319,2000-12-12,401,Terra,67
-35.6668,-67.1714,2000-12-12,401,Terra,46
-35.4707,-67.5222,2000-12-12,401,Terra,100
-35.4552,-67.5065,2000-12-12,401,Terra,28
-35.4592,-67.5257,2000-12-12,401,Terra,100
-35.4631,-67545,2000-12-12,401,Terra,100
-35.4615,-67.5102,2000-12-12,401,Terra,100
-35.4653,-67.5295,2000-12-12,401,Terra,100
-35.4461,-67.4944,2000-12-12,401,Terra,96
-35.4499,-67.5138,2000-12-12,401,Terra,100
-35.4537,-67.5331,2000-12-12,401,Terra,100
-35.4345,-67498,2000-12-12,401,Terra,100
-35.4383,-67.5173,2000-12-12,401,Terra,100
-35.4421,-67.5366,2000-12-12,401,Terra,21
-35419,-67.4822,2000-12-12,401,Terra,51
-35.4228,-67.5016,2000-12-12,401,Terra,100
-35.4267,-67.5209,2000-12-12,401,Terra,100
-35.4073,-67.4857,2000-12-12,401,Terra,57
-35.4112,-67.5051,2000-12-12,401,Terra,44
-35.3762,-67454,2000-12-12,401,Terra,19
-26001,-54.3654,2000-12-12,1323,Terra,38
-26.0089,-54.3295,2000-12-12,1323,Terra,81
-26.0169,-54.3693,2000-12-12,1323,Terra,37
-26008,-54.3745,2000-12-12,1323,Terra,48
-26016,-54.3386,2000-12-12,1323,Terra,90
-27.7868,-64.2606,2000-12-12,1502,Terra,29
-31.4732,-67.6798,2000-12-12,1503,Terra,94
-32.9926,-68.6868,2000-12-12,1503,Terra,42
-33.0427,-68.8829,2000-12-12,1503,Terra,22
-33.3655,-69.1407,2000-12-12,1503,Terra,52
-33.7459,-68.9684,2000-12-12,1503,Terra,95
-33.7354,-69.1186,2000-12-12,1503,Terra,48
-34.1649,-67.1548,2000-12-12,1503,Terra,92
-34.9172,-60.5936,2000-12-12,1503,Terra,55
-35.1774,-68.1137,2000-12-12,1504,Terra,84
-35.3828,-67.4839,2000-12-12,1504,Terra,99
-35.3844,-67.47,2000-12-12,1504,Terra,100
-35.3913,-67.4995,2000-12-12,1504,Terra,100
-35.3929,-67.4856,2000-12-12,1504,Terra,100
-35.4014,-67.5012,2000-12-12,1504,Terra,81
-35403,-67.4873,2000-12-12,1504,Terra,58
-35.4199,-67.5185,2000-12-12,1504,Terra,97
-35418,-67524,2000-12-12,1504,Terra,48
-35.4196,-67.5101,2000-12-12,1504,Terra,63
-35.4413,-67.4995,2000-12-12,1504,Terra,59
-35.6438,-67161,2000-12-12,1504,Terra,75
-35.6399,-67.1663,2000-12-12,1504,Terra,57
-35.6414,-67.1516,2000-12-12,1504,Terra,34
-35.6518,-67.1533,2000-12-12,1504,Terra,82
-35.6621,-67.1549,2000-12-12,1504,Terra,100
-35.6637,-67.1403,2000-12-12,1504,Terra,96
-35.6947,-67.1453,2000-12-12,1504,Terra,77
-35.7379,-67.2924,2000-12-12,1504,Terra,88
-35772,-67.2684,2000-12-12,1504,Terra,96
-35.8211,-67.1122,2000-12-12,1504,Terra,49
-35827,-67119,2000-12-12,1504,Terra,27
-35942,-67.1893,2000-12-12,1504,Terra,100
-35.9436,-67.1745,2000-12-12,1504,Terra,54
-35.9523,-67191,2000-12-12,1504,Terra,100
-35.9539,-67.1762,2000-12-12,1504,Terra,100
-36.4646,-64.7807,2000-12-12,1504,Terra,71
-36.4665,-64.7598,2000-12-12,1504,Terra,54
-36.4786,-64.7612,2000-12-12,1504,Terra,52
-38.0481,-68.7982,2000-12-12,1504,Terra,84
-39.1825,-64.9998,2000-12-13,305,Terra,72
-39.1842,-65.0186,2000-12-13,305,Terra,91
-39.1548,-64.9471,2000-12-13,305,Terra,72
-39.1565,-64.9658,2000-12-13,305,Terra,86
-39.1567,-64.9524,2000-12-13,305,Terra,85
-39.1585,-64971,2000-12-13,305,Terra,71
-38.4891,-62.2867,2000-12-13,305,Terra,76
-27.6532,-62.6788,2000-12-13,1406,Terra,53
-28.3027,-61.6733,2000-12-13,1406,Terra,67
-28.3062,-61.6547,2000-12-13,1406,Terra,80
-28.4683,-63.1147,2000-12-13,1407,Terra,62
-28.5257,-63.0334,2000-12-13,1407,Terra,61
-28.5224,-63.0385,2000-12-13,1407,Terra,59
-29.6715,-63.1372,2000-12-13,1407,Terra,22
-31.2327,-58.8242,2000-12-13,1407,Terra,76
-34.5451,-66.3737,2000-12-13,1408,Terra,93
-34.5664,-66.4112,2000-12-13,1408,Terra,85
-34.9089,-68295,2000-12-13,1409,Terra,66
-34.9016,-68.2996,2000-12-13,1409,Terra,68
-35.6455,-67.1528,2000-12-13,1409,Terra,48
-35.7527,-67.3019,2000-12-13,1409,Terra,85
-35.7599,-67.2714,2000-12-13,1409,Terra,85
-36.8761,-68.3853,2000-12-13,1409,Terra,85
-36.8841,-68.3517,2000-12-13,1409,Terra,88
-36.8737,-68.3903,2000-12-13,1409,Terra,75
-36.8819,-68.3568,2000-12-13,1409,Terra,92
-35.7639,-67.2687,2000-12-14,349,Terra,72
-35.4221,-67.5516,2000-12-14,349,Terra,75
-35.4105,-67.5466,2000-12-14,349,Terra,96
-35.4128,-67.5599,2000-12-14,349,Terra,43
-35.4007,-67.5492,2000-12-14,349,Terra,100
-35391,-67.5518,2000-12-14,349,Terra,100
-34.9633,-65.7474,2000-12-14,349,Terra,95
-34.9664,-65.7639,2000-12-14,349,Terra,100
-34.9696,-65.7804,2000-12-14,349,Terra,100
-34.9525,-65.7505,2000-12-14,349,Terra,100
-34.9556,-65767,2000-12-14,349,Terra,100
-34.9587,-65.7835,2000-12-14,349,Terra,100
-34.9416,-65.7536,2000-12-14,349,Terra,93
-34.9447,-65.7701,2000-12-14,349,Terra,100
-34.9479,-65.7866,2000-12-14,349,Terra,100
-34.9276,-65.7401,2000-12-14,349,Terra,100
-34.9308,-65.7567,2000-12-14,349,Terra,100
-34.9339,-65.7732,2000-12-14,349,Terra,100
-34.9167,-65.7433,2000-12-14,349,Terra,100
-34.9199,-65.7598,2000-12-14,349,Terra,100
-34.9059,-65.7464,2000-12-14,349,Terra,100
-34909,-65.7629,2000-12-14,349,Terra,100
-34.9135,-65.7323,2000-12-14,349,Terra,0
-34.9166,-65.7489,2000-12-14,349,Terra,100
-34.9197,-65.7655,2000-12-14,349,Terra,48
-34.9027,-65.7354,2000-12-14,349,Terra,100
-34.9058,-65752,2000-12-14,349,Terra,100
-34.8949,-65.7551,2000-12-14,349,Terra,100
-34.8989,-68298,2000-12-14,349,Terra,81
-34.8893,-68.3005,2000-12-14,349,Terra,50
-22.4374,-63.7041,2000-12-14,352,Terra,87
-22.4457,-63.7425,2000-12-14,352,Terra,35
-22.4335,-63.7102,2000-12-14,352,Terra,96
-23.1349,-64321,2000-12-14,1448,Terra,41
-23.8041,-64.7824,2000-12-14,1448,Terra,38
-24.8483,-65.4435,2000-12-14,1449,Terra,57
-25496,-64.9733,2000-12-14,1449,Terra,34
-25505,-64.9748,2000-12-14,1449,Terra,30
-25.7998,-64.9714,2000-12-14,1449,Terra,58
-27.5113,-62.1864,2000-12-14,1449,Terra,47
