latitude,longitude,acq_date,acq_time,satellite,confidence
-26.1276,-54.4392,12/8/2000,250,Terra,59
-26.0797,-54.4625,12/8/2000,250,Terra,64
-36.5363,-66.1603,12/8/2000,425,Terra,100
-36.519,-66.1676,12/8/2000,425,Terra,23
-36.4984,-66.233,12/8/2000,425,Terra,97
-36.4812,-66.2403,12/8/2000,425,Terra,17
-36.5391,-66.1663,12/8/2000,425,Terra,98
-36.5218,-66.1737,12/8/2000,425,Terra,19
-36.5009,-66.2393,12/8/2000,425,Terra,100
-36.4838,-66.2467,12/8/2000,425,Terra,38
-36.4393,-66.1523,12/8/2000,425,Terra,100
-36.4286,-66.1039,12/8/2000,425,Terra,23
-36.4422,-66.1555,12/8/2000,425,Terra,98
-36.5553,-67.5183,12/8/2000,425,Terra,5
-36.5392,-67.5249,12/8/2000,425,Terra,74
-36.5516,-67.5248,12/8/2000,425,Terra,83
-36.5355,-67.5313,12/8/2000,425,Terra,17
-35.9139,-67.0189,12/8/2000,425,Terra,100
-35.8971,-67.0258,12/8/2000,425,Terra,100
-35.8803,-67.0326,12/8/2000,425,Terra,77
-35.9018,-66.9761,12/8/2000,425,Terra,47
-35.9139,-67.0234,12/8/2000,425,Terra,100
-35.8971,-67.0303,12/8/2000,425,Terra,100
-35.8804,-67.0373,12/8/2000,425,Terra,80
-35.8135,-67.0718,12/8/2000,425,Terra,33
-35.7922,-67.4862,12/8/2000,425,Terra,93
-35.7757,-67.4924,12/8/2000,425,Terra,100
-35.7901,-67.4918,12/8/2000,425,Terra,93
-35.7736,-67.4982,12/8/2000,425,Terra,100
-35.7572,-67.5048,12/8/2000,425,Terra,89
-35.7554,-67.5128,12/8/2000,425,Terra,59
-35.5742,-67.2329,12/8/2000,425,Terra,100
-35.5863,-67.2793,12/8/2000,425,Terra,83
-35.5574,-67.2397,12/8/2000,425,Terra,91
-35.5696,-67.2861,12/8/2000,425,Terra,48
-35.5737,-67.2376,12/8/2000,425,Terra,100
-35.5855,-67.2841,12/8/2000,425,Terra,49
-35.5569,-67.2444,12/8/2000,425,Terra,95
-26.1305,-54.4372,12/8/2000,1347,Terra,14
-37.0077,-57.074,12/8/2000,1350,Terra,59
-37.0102,-57.0599,12/8/2000,1350,Terra,55
-36.3465,-66.1531,12/8/2000,1350,Terra,97
-36.3454,-66.1608,12/8/2000,1350,Terra,95
-36.5554,-66.1544,12/8/2000,1351,Terra,48
-38.2305,-63.7211,12/8/2000,1351,Terra,43
-38.1132,-64.918,12/8/2000,1351,Terra,100
-38.1223,-64.8811,12/8/2000,1351,Terra,100
-38.1283,-64.9242,12/8/2000,1351,Terra,90
-38.1374,-64.8873,12/8/2000,1351,Terra,87
-38.1074,-64.9214,12/8/2000,1351,Terra,79
-38.1167,-64.8846,12/8/2000,1351,Terra,100
-38.1225,-64.9275,12/8/2000,1351,Terra,99
-38.1318,-64.8906,12/8/2000,1351,Terra,100
-38.8028,-64.0165,12/8/2000,1351,Terra,85
-38.8104,-63.9846,12/8/2000,1351,Terra,44
-38.8026,-64.0236,12/8/2000,1351,Terra,81
-38.8104,-63.9917,12/8/2000,1351,Terra,86
-38.8245,-63.9973,12/8/2000,1351,Terra,56
-22.1589,-63.425,12/8/2000,1524,Terra,9
-22.5671,-63.4907,12/8/2000,1524,Terra,35
-22.5537,-63.4948,12/8/2000,1525,Terra,27
-22.5707,-63.4962,12/8/2000,1525,Terra,39
-22.8496,-63.5314,12/8/2000,1525,Terra,29
-22.8529,-63.5386,12/8/2000,1525,Terra,29
-22.9964,-63.7158,12/8/2000,1525,Terra,29
-35.4848,-67.2852,12/8/2000,1528,Terra,100
-35.4871,-67.2507,12/8/2000,1528,Terra,48
-35.4822,-67.2919,12/8/2000,1528,Terra,93
-35.4843,-67.2574,12/8/2000,1528,Terra,72
-35.4974,-67.2932,12/8/2000,1528,Terra,100
-35.4995,-67.2587,12/8/2000,1528,Terra,95
-35.5126,-67.2944,12/8/2000,1528,Terra,98
-35.5147,-67.2599,12/8/2000,1528,Terra,91
-35.5278,-67.2957,12/8/2000,1528,Terra,84
-35.5299,-67.2612,12/8/2000,1528,Terra,84
-35.543,-67.2969,12/8/2000,1528,Terra,96
-35.5452,-67.2624,12/8/2000,1528,Terra,76
-35.5582,-67.2981,12/8/2000,1528,Terra,100
-35.5604,-67.2636,12/8/2000,1528,Terra,90
-35.5756,-67.2649,12/8/2000,1528,Terra,60
-35.5254,-67.3008,12/8/2000,1528,Terra,55
-35.5274,-67.2663,12/8/2000,1528,Terra,72
-35.5426,-67.2676,12/8/2000,1528,Terra,48
-35.5558,-67.3034,12/8/2000,1528,Terra,100
-35.5578,-67.2689,12/8/2000,1528,Terra,99
-35.573,-67.2702,12/8/2000,1528,Terra,73
-35.5883,-67.2714,12/8/2000,1528,Terra,52
-35.6662,-67.457,12/8/2000,1528,Terra,57
-35.6769,-67.5259,12/8/2000,1528,Terra,89
-35.6791,-67.4922,12/8/2000,1528,Terra,100
-35.6812,-67.4583,12/8/2000,1528,Terra,95
-35.6919,-67.5273,12/8/2000,1528,Terra,100
-35.6941,-67.4935,12/8/2000,1528,Terra,100
-35.7091,-67.4949,12/8/2000,1528,Terra,87
-35.7241,-67.4964,12/8/2000,1528,Terra,100
-35.7264,-67.4621,12/8/2000,1528,Terra,88
-35.7392,-67.4977,12/8/2000,1528,Terra,72
-35.6907,-67.5325,12/8/2000,1528,Terra,96
-35.6927,-67.4988,12/8/2000,1528,Terra,100
-35.7077,-67.5002,12/8/2000,1528,Terra,83
-35.7227,-67.5017,12/8/2000,1528,Terra,100
-35.7248,-67.4674,12/8/2000,1528,Terra,90
-35.7377,-67.5031,12/8/2000,1528,Terra,67
-35.8061,-67.6111,12/8/2000,1528,Terra,90
-35.821,-67.6125,12/8/2000,1528,Terra,100
-35.8233,-67.5791,12/8/2000,1528,Terra,70
-35.7832,-67.4798,12/8/2000,1528,Terra,41
-35.8201,-67.6195,12/8/2000,1528,Terra,100
-35.8221,-67.586,12/8/2000,1528,Terra,97
-35.9304,-67.0021,12/8/2000,1528,Terra,57
-36.0506,-67.2713,12/8/2000,1528,Terra,56
-36.0528,-67.2357,12/8/2000,1528,Terra,99
-36.0681,-67.2367,12/8/2000,1528,Terra,78
-36.0835,-67.238,12/8/2000,1528,Terra,87
-36.0988,-67.2394,12/8/2000,1528,Terra,84
-36.101,-67.2037,12/8/2000,1528,Terra,18
-36.0647,-67.2418,12/8/2000,1528,Terra,76
-36.08,-67.2431,12/8/2000,1528,Terra,83
-36.0954,-67.2445,12/8/2000,1528,Terra,88
-36.0974,-67.2087,12/8/2000,1528,Terra,64
-36.1435,-67.2124,12/8/2000,1528,Terra,62
-36.3362,-66.2321,12/8/2000,1528,Terra,91
-36.3407,-66.1488,12/8/2000,1528,Terra,62
-36.3428,-66.2376,12/8/2000,1528,Terra,90
-36.3468,-66.1543,12/8/2000,1528,Terra,77
-36.4371,-66.1255,12/8/2000,1528,Terra,76
-36.5174,-66.1727,12/8/2000,1528,Terra,47
-36.5071,-66.1771,12/8/2000,1528,Terra,58
-36.5565,-66.1804,12/8/2000,1528,Terra,79
-36.5586,-66.1378,12/8/2000,1528,Terra,73
-36.5625,-66.1879,12/8/2000,1528,Terra,67
-36.5644,-66.1453,12/8/2000,1528,Terra,76
-38.1186,-64.903,12/8/2000,1529,Terra,94
-38.1204,-64.8486,12/8/2000,1529,Terra,71
-38.1171,-64.9079,12/8/2000,1529,Terra,89
-38.1186,-64.8535,12/8/2000,1529,Terra,64
-38.6914,-70.1088,12/8/2000,1529,Terra,81
-38.6882,-70.116,12/8/2000,1529,Terra,87
-38.9014,-67.9506,12/8/2000,1529,Terra,45
-40.7612,-63.6412,12/9/2000,329,Terra,100
-40.763,-63.6533,12/9/2000,329,Terra,100
-40.7159,-63.6534,12/9/2000,329,Terra,100
-40.7079,-63.6489,12/9/2000,329,Terra,63
-40.7097,-63.6609,12/9/2000,329,Terra,93
-40.7206,-63.733,12/9/2000,329,Terra,28
-38.7893,-63.9575,12/9/2000,330,Terra,39
-38.7911,-63.9693,12/9/2000,330,Terra,100
-38.7802,-63.9598,12/9/2000,330,Terra,84
-38.782,-63.9717,12/9/2000,330,Terra,100
-38.7839,-63.9835,12/9/2000,330,Terra,100
-38.7857,-63.9953,12/9/2000,330,Terra,68
-38.7784,-64.0094,12/9/2000,330,Terra,37
-38.2259,-63.6124,12/9/2000,330,Terra,92
-38.2278,-63.6245,12/9/2000,330,Terra,100
-38.2129,-63.5908,12/9/2000,330,Terra,100
-38.2148,-63.6029,12/9/2000,330,Terra,100
-38.2167,-63.6149,12/9/2000,330,Terra,100
-38.2186,-63.6269,12/9/2000,330,Terra,91
-38.2244,-63.6628,12/9/2000,330,Terra,94
-38.21,-63.6105,12/9/2000,330,Terra,40
-38.2119,-63.6225,12/9/2000,330,Terra,92
-38.2138,-63.6345,12/9/2000,330,Terra,88
-38.2175,-63.6585,12/9/2000,330,Terra,89
-38.2194,-63.6705,12/9/2000,330,Terra,76
-38.1842,-63.6298,12/9/2000,330,Terra,46
-38.1899,-63.6657,12/9/2000,330,Terra,100
-38.1918,-63.6777,12/9/2000,330,Terra,100
-38.1937,-63.6897,12/9/2000,330,Terra,100
-38.1956,-63.7017,12/9/2000,330,Terra,100
-38.1975,-63.7136,12/9/2000,330,Terra,94
-38.1807,-63.6682,12/9/2000,330,Terra,56
-38.1826,-63.6801,12/9/2000,330,Terra,76
-38.1131,-64.7859,12/9/2000,330,Terra,40
-38.099,-64.7536,12/9/2000,330,Terra,53
-38.1007,-64.7651,12/9/2000,330,Terra,50
-38.0899,-64.7558,12/9/2000,330,Terra,89
-38.0916,-64.7673,12/9/2000,330,Terra,100
-38.0933,-64.7788,12/9/2000,330,Terra,50
-38.0826,-64.7695,12/9/2000,330,Terra,28
-38.0843,-64.781,12/9/2000,330,Terra,89
-38.086,-64.7925,12/9/2000,330,Terra,73
-38.0877,-64.804,12/9/2000,330,Terra,71
-38.103,-64.9074,12/9/2000,330,Terra,22
-36.5274,-66.1003,12/9/2000,330,Terra,25
-36.5184,-66.1023,12/9/2000,330,Terra,100
-36.52,-66.1135,12/9/2000,330,Terra,87
-36.5326,-66.2031,12/9/2000,330,Terra,100
-36.5094,-66.1043,12/9/2000,330,Terra,100
-36.5236,-66.2051,12/9/2000,330,Terra,100
-36.5004,-66.1063,12/9/2000,330,Terra,66
-36.5024,-66.1866,12/9/2000,330,Terra,74
-36.504,-66.1978,12/9/2000,330,Terra,100
-36.5071,-66.2202,12/9/2000,330,Terra,18
-36.5118,-66.2538,12/9/2000,330,Terra,100
-36.5134,-66.2651,12/9/2000,330,Terra,100
-36.5149,-66.2763,12/9/2000,330,Terra,100
-36.5165,-66.2875,12/9/2000,330,Terra,95
-36.4823,-66.1103,12/9/2000,330,Terra,75
-36.4918,-66.1774,12/9/2000,330,Terra,49
-36.4949,-66.1998,12/9/2000,330,Terra,50
-36.5043,-66.267,12/9/2000,330,Terra,100
-36.5059,-66.2782,12/9/2000,330,Terra,100
-36.5075,-66.2894,12/9/2000,330,Terra,100
-36.509,-66.3007,12/9/2000,330,Terra,100
-36.4969,-66.2802,12/9/2000,330,Terra,100
-36.4984,-66.2914,12/9/2000,330,Terra,100
-36.5,-66.3026,12/9/2000,330,Terra,100
-36.4867,-66.2651,12/9/2000,330,Terra,53
-36.4883,-66.2763,12/9/2000,330,Terra,8
-36.4899,-66.2875,12/9/2000,330,Terra,100
-36.4604,-66.144,12/9/2000,330,Terra,61
-36.4777,-66.2671,12/9/2000,330,Terra,65
-36.4793,-66.2783,12/9/2000,330,Terra,100
-36.4466,-66.1124,12/9/2000,330,Terra,93
-36.4376,-66.1144,12/9/2000,330,Terra,100
-36.427,-66.1052,12/9/2000,330,Terra,90
-36.4588,-66.3983,12/9/2000,330,Terra,81
-36.4172,-66.2342,12/9/2000,330,Terra,66
-36.4188,-66.2454,12/9/2000,330,Terra,26
-36.436,-66.3686,12/9/2000,330,Terra,38
-36.4376,-66.3798,12/9/2000,330,Terra,89
-36.4051,-66.2138,12/9/2000,330,Terra,63
-36.4008,-66.2493,12/9/2000,330,Terra,65
-36.4023,-66.2605,12/9/2000,330,Terra,91
-36.3905,-66.2348,12/9/2000,330,Terra,100
-36.3921,-66.246,12/9/2000,330,Terra,100
-36.3937,-66.2572,12/9/2000,330,Terra,100
-36.3953,-66.2684,12/9/2000,330,Terra,46
-36.3784,-66.2145,12/9/2000,330,Terra,68
-36.3815,-66.2368,12/9/2000,330,Terra,40
-36.4128,-66.4608,12/9/2000,330,Terra,3
-36.3693,-66.2165,12/9/2000,330,Terra,100
-36.3461,-66.1179,12/9/2000,330,Terra,91
-36.3339,-66.0976,12/9/2000,330,Terra,33
-36.3355,-66.1087,12/9/2000,330,Terra,50
-36.3371,-66.1199,12/9/2000,330,Terra,100
-36.3387,-66.1311,12/9/2000,330,Terra,22
-36.3751,-66.4574,12/9/2000,330,Terra,100
-36.366,-66.4594,12/9/2000,330,Terra,100
-36.357,-66.4613,12/9/2000,330,Terra,100
-36.3479,-66.4633,12/9/2000,330,Terra,30
-36.4792,-67.6398,12/9/2000,330,Terra,70
-36.1286,-67.2778,12/9/2000,330,Terra,37
-36.1179,-67.3386,12/9/2000,330,Terra,82
-36.1102,-67.352,12/9/2000,330,Terra,31
-36.0904,-67.3442,12/9/2000,330,Terra,100
-36.0919,-67.3557,12/9/2000,330,Terra,100
-36.0828,-67.3397,12/9/2000,330,Terra,13
-36.0843,-67.3512,12/9/2000,330,Terra,100
-36.0859,-67.3626,12/9/2000,330,Terra,37
-36.0661,-67.2845,12/9/2000,330,Terra,100
-36.0676,-67.296,12/9/2000,330,Terra,100
-36.0691,-67.3074,12/9/2000,330,Terra,18
-36.0569,-67.2864,12/9/2000,330,Terra,100
-36.0585,-67.2978,12/9/2000,330,Terra,100
-36.0569,-67.3568,12/9/2000,330,Terra,100
-36.0584,-67.3682,12/9/2000,330,Terra,100
-36.0417,-67.3129,12/9/2000,330,Terra,30
-36.0477,-67.3586,12/9/2000,330,Terra,100
-36.0492,-67.3701,12/9/2000,330,Terra,60
-36.0265,-67.2691,12/9/2000,330,Terra,100
-36.028,-67.2805,12/9/2000,330,Terra,100
-36.034,-67.3262,12/9/2000,330,Terra,39
-36.0355,-67.3376,12/9/2000,330,Terra,77
-36.0173,-67.271,12/9/2000,330,Terra,100
-36.0188,-67.2824,12/9/2000,330,Terra,100
-36.0249,-67.328,12/9/2000,330,Terra,82
-36.0264,-67.3395,12/9/2000,330,Terra,100
-36.0082,-67.2729,12/9/2000,330,Terra,100
-36.0097,-67.2842,12/9/2000,330,Terra,100
-36.0112,-67.2957,12/9/2000,330,Terra,33
-36.0157,-67.3299,12/9/2000,330,Terra,74
-36.0172,-67.3413,12/9/2000,330,Terra,100
-36.0187,-67.3528,12/9/2000,330,Terra,100
-35.999,-67.2747,12/9/2000,330,Terra,100
-36.0005,-67.2861,12/9/2000,330,Terra,100
-36.0081,-67.3432,12/9/2000,330,Terra,100
-36.0096,-67.3546,12/9/2000,330,Terra,100
-35.9899,-67.2766,12/9/2000,330,Terra,100
-35.9914,-67.288,12/9/2000,330,Terra,100
-35.9929,-67.2994,12/9/2000,330,Terra,100
-35.9989,-67.3451,12/9/2000,330,Terra,100
-36.0004,-67.3565,12/9/2000,330,Terra,100
-35.9837,-67.2842,12/9/2000,330,Terra,100
-35.9852,-67.2956,12/9/2000,330,Terra,100
-35.9867,-67.307,12/9/2000,330,Terra,35
-35.938,-67.0143,12/9/2000,330,Terra,18
-35.9746,-67.2861,12/9/2000,330,Terra,100
-35.9761,-67.2975,12/9/2000,330,Terra,100
-35.9304,-67.0274,12/9/2000,330,Terra,50
-35.8956,-67.0462,12/9/2000,330,Terra,54
-35.8971,-67.0575,12/9/2000,330,Terra,46
-35.888,-67.0594,12/9/2000,330,Terra,82
-35.842,-67.0516,12/9/2000,330,Terra,100
-35.8436,-67.0628,12/9/2000,330,Terra,96
-35.8345,-67.0647,12/9/2000,330,Terra,100
-35.836,-67.076,12/9/2000,330,Terra,82
-35.8178,-67.0798,12/9/2000,330,Terra,100
-35.8193,-67.091,12/9/2000,330,Terra,100
-35.8087,-67.0816,12/9/2000,330,Terra,13
-35.8102,-67.0929,12/9/2000,330,Terra,32
-35.7905,-67.0854,12/9/2000,330,Terra,85
-35.7799,-67.076,12/9/2000,330,Terra,41
-35.7814,-67.0873,12/9/2000,330,Terra,100
-35.7733,-67.0837,12/9/2000,330,Terra,100
-35.7748,-67.095,12/9/2000,330,Terra,100
-35.7642,-67.0856,12/9/2000,330,Terra,100
-35.7657,-67.0968,12/9/2000,330,Terra,78
-35.7868,-67.4653,12/9/2000,330,Terra,64
-35.7456,-67.4385,12/9/2000,330,Terra,40
-35.6846,-67.4566,12/9/2000,330,Terra,65
-35.6557,-67.4507,12/9/2000,331,Terra,97
-35.6572,-67.4621,12/9/2000,331,Terra,100
-35.6646,-67.5192,12/9/2000,331,Terra,100
-35.6661,-67.5306,12/9/2000,331,Terra,92
-35.6465,-67.4526,12/9/2000,331,Terra,100
-35.648,-67.464,12/9/2000,331,Terra,100
-35.6555,-67.521,12/9/2000,331,Terra,93
-35.6569,-67.5324,12/9/2000,331,Terra,100
-35.6584,-67.5439,12/9/2000,331,Terra,71
-35.6495,-67.5286,12/9/2000,331,Terra,100
-35.651,-67.54,12/9/2000,331,Terra,100
-35.5171,-67.2931,12/9/2000,331,Terra,21
-35.5186,-67.3044,12/9/2000,331,Terra,92
-35.5079,-67.2949,12/9/2000,331,Terra,24
-35.5095,-67.3062,12/9/2000,331,Terra,51
-35.4745,-67.3249,12/9/2000,331,Terra,34
-35.4638,-67.3155,12/9/2000,331,Terra,4
-35.4653,-67.3268,12/9/2000,331,Terra,12
-35.4441,-67.3079,12/9/2000,331,Terra,100
-35.4456,-67.3192,12/9/2000,331,Terra,51
-35.4471,-67.3305,12/9/2000,331,Terra,62
-35.4486,-67.3417,12/9/2000,331,Terra,100
-35.4362,-67.3044,12/9/2000,331,Terra,36
-35.4377,-67.3156,12/9/2000,331,Terra,100
-35.4407,-67.3382,12/9/2000,331,Terra,100
-35.4422,-67.3494,12/9/2000,331,Terra,100
-35.4286,-67.3175,12/9/2000,331,Terra,100
-35.4301,-67.3287,12/9/2000,331,Terra,100
-35.4316,-67.34,12/9/2000,331,Terra,100
-35.4331,-67.3513,12/9/2000,331,Terra,100
-35.421,-67.3306,12/9/2000,331,Terra,100
-35.4225,-67.3419,12/9/2000,331,Terra,100
-35.424,-67.3531,12/9/2000,331,Terra,100
-35.4118,-67.3324,12/9/2000,331,Terra,12
-35.4134,-67.3437,12/9/2000,331,Terra,100
-35.4149,-67.355,12/9/2000,331,Terra,100
-35.4164,-67.3663,12/9/2000,331,Terra,100
-35.4057,-67.3568,12/9/2000,331,Terra,100
-35.4072,-67.3681,12/9/2000,331,Terra,100
-35.4088,-67.3794,12/9/2000,331,Terra,100
-32.0062,-64.9536,12/9/2000,331,Terra,58
-32.0079,-64.9642,12/9/2000,331,Terra,64
-23.8832,-64.6177,12/9/2000,1430,Terra,47
-24.1504,-64.6767,12/9/2000,1430,Terra,53
-26.5302,-54.695,12/9/2000,1430,Terra,66
-25.5488,-63.5666,12/9/2000,1430,Terra,76
-27.8422,-55.5247,12/9/2000,1431,Terra,66
-27.1531,-62.8309,12/9/2000,1431,Terra,44
-26.9342,-64.6762,12/9/2000,1431,Terra,55
-27.0269,-64.4333,12/9/2000,1431,Terra,60
-27.1851,-64.7096,12/9/2000,1431,Terra,38
-27.1951,-64.7118,12/9/2000,1431,Terra,30
-27.2522,-64.6781,12/9/2000,1431,Terra,39
-28.3834,-56.8153,12/9/2000,1431,Terra,55
-27.2794,-64.9935,12/9/2000,1431,Terra,16
-27.3547,-65.1515,12/9/2000,1431,Terra,40
-27.6211,-63.882,12/9/2000,1431,Terra,30
-27.8179,-62.9349,12/9/2000,1431,Terra,34
-27.8753,-62.8701,12/9/2000,1431,Terra,78
-28.357,-61.3238,12/9/2000,1431,Terra,42
-28.2765,-62.2363,12/9/2000,1431,Terra,64
-28.4633,-63.1171,12/9/2000,1431,Terra,66
-28.1706,-65.016,12/9/2000,1431,Terra,62
-29.2516,-62.4328,12/9/2000,1431,Terra,69
-30.2032,-61.0696,12/9/2000,1431,Terra,73
-30.1905,-61.2943,12/9/2000,1431,Terra,62
-30.3091,-61.2361,12/9/2000,1431,Terra,49
-30.0017,-63.5466,12/9/2000,1431,Terra,33
-30.9389,-60.1129,12/9/2000,1431,Terra,81
-30.8108,-63.0257,12/9/2000,1432,Terra,63
-30.8124,-63.0151,12/9/2000,1432,Terra,77
-30.8199,-63.0275,12/9/2000,1432,Terra,83
-30.8215,-63.0169,12/9/2000,1432,Terra,74
-31.3284,-59.8584,12/9/2000,1432,Terra,94
-31.3299,-59.8466,12/9/2000,1432,Terra,84
-31.306,-60.6579,12/9/2000,1432,Terra,54
-31.2562,-61.4894,12/9/2000,1432,Terra,29
-31.4523,-60.934,12/9/2000,1432,Terra,56
-31.712,-59.2241,12/9/2000,1432,Terra,65
-31.7135,-59.2113,12/9/2000,1432,Terra,98
-31.7134,-59.2172,12/9/2000,1432,Terra,95
-31.7149,-59.2044,12/9/2000,1432,Terra,75
-31.7233,-59.2188,12/9/2000,1432,Terra,77
-32.3297,-58.1778,12/9/2000,1432,Terra,45
-32.483,-58.2433,12/9/2000,1432,Terra,30
-32.3953,-59.7897,12/9/2000,1432,Terra,34
-32.762,-63.7618,12/9/2000,1432,Terra,90
-32.7637,-63.7509,12/9/2000,1432,Terra,78
-32.881,-63.6485,12/9/2000,1432,Terra,24
-33.8912,-60.5775,12/9/2000,1432,Terra,32
-34.1658,-58.9618,12/9/2000,1432,Terra,32
-33.4457,-65.1346,12/9/2000,1432,Terra,100
-33.4477,-65.1231,12/9/2000,1432,Terra,93
-33.4551,-65.1369,12/9/2000,1432,Terra,79
-33.457,-65.1253,12/9/2000,1432,Terra,90
-34.1988,-60.7312,12/9/2000,1432,Terra,60
-34.2972,-60.2561,12/9/2000,1432,Terra,54
-34.2987,-60.2434,12/9/2000,1432,Terra,46
-34.6495,-59.4252,12/9/2000,1432,Terra,53
-34.6596,-59.4269,12/9/2000,1432,Terra,22
-34.6366,-60.4689,12/9/2000,1432,Terra,42
-34.6462,-60.4706,12/9/2000,1432,Terra,67
-34.8665,-61.5335,12/9/2000,1433,Terra,58
-34.868,-61.5219,12/9/2000,1433,Terra,53
-35.1219,-60.4815,12/9/2000,1433,Terra,38
-35.1233,-60.4883,12/9/2000,1433,Terra,57
-35.4344,-60.1693,12/9/2000,1433,Terra,41
-35.451,-60.8806,12/9/2000,1433,Terra,68
-35.8415,-63.19,12/9/2000,1433,Terra,53
-35.8505,-63.1919,12/9/2000,1433,Terra,100
-35.8521,-63.1808,12/9/2000,1433,Terra,89
-36.2323,-61.1115,12/9/2000,1433,Terra,30
-35.3763,-67.3031,12/9/2000,1433,Terra,45
-35.379,-67.3472,12/9/2000,1433,Terra,35
-35.3814,-67.3334,12/9/2000,1433,Terra,100
-35.3789,-67.3394,12/9/2000,1433,Terra,100
-35.3814,-67.3256,12/9/2000,1433,Terra,93
-35.3864,-67.3559,12/9/2000,1433,Terra,76
-35.3889,-67.342,12/9/2000,1433,Terra,100
-35.3914,-67.3282,12/9/2000,1433,Terra,100
-35.3939,-67.3145,12/9/2000,1433,Terra,62
-35.3964,-67.3585,12/9/2000,1433,Terra,100
-35.3989,-67.3447,12/9/2000,1433,Terra,100
-35.4014,-67.3309,12/9/2000,1433,Terra,100
-35.4039,-67.3171,12/9/2000,1433,Terra,97
-35.4064,-67.3612,12/9/2000,1433,Terra,28
-35.4114,-67.3335,12/9/2000,1433,Terra,100
-35.4138,-67.3197,12/9/2000,1433,Terra,100
-35.4238,-67.3224,12/9/2000,1433,Terra,70
-35.4263,-67.3086,12/9/2000,1433,Terra,60
-35.4537,-67.3304,12/9/2000,1433,Terra,96
-35.4562,-67.3166,12/9/2000,1433,Terra,56
-35.4637,-67.333,12/9/2000,1433,Terra,100
-35.4662,-67.3192,12/9/2000,1433,Terra,100
-35.4737,-67.3357,12/9/2000,1433,Terra,94
-35.4761,-67.3219,12/9/2000,1433,Terra,100
-35.474,-67.3273,12/9/2000,1433,Terra,100
-35.4765,-67.3136,12/9/2000,1433,Terra,95
-35.5313,-67.2994,12/9/2000,1433,Terra,100
-35.6438,-67.4726,12/9/2000,1433,Terra,100
-35.6464,-67.4587,12/9/2000,1433,Terra,100
-36.7782,-59.8535,12/9/2000,1433,Terra,55
-35.6789,-67.4528,12/9/2000,1433,Terra,55
-35.7763,-67.0797,12/9/2000,1433,Terra,90
-35.8946,-67.0539,12/9/2000,1433,Terra,53
-36.8974,-60.3205,12/9/2000,1433,Terra,31
-35.9333,-67.0087,12/9/2000,1433,Terra,68
-35.9431,-67.0113,12/9/2000,1433,Terra,77
-36.5643,-63.7239,12/9/2000,1433,Terra,69
-36.1246,-67.2675,12/9/2000,1433,Terra,58
-36.3795,-66.2035,12/9/2000,1433,Terra,48
-36.3974,-66.272,12/9/2000,1433,Terra,93
-36.3995,-66.2597,12/9/2000,1433,Terra,81
-36.4076,-66.2107,12/9/2000,1433,Terra,81
-36.4007,-66.2788,12/9/2000,1433,Terra,70
-36.4027,-66.2665,12/9/2000,1433,Terra,96
-36.411,-66.2175,12/9/2000,1433,Terra,37
-36.4121,-66.2689,12/9/2000,1433,Terra,48
-36.4142,-66.2566,12/9/2000,1433,Terra,41
-36.4184,-66.2321,12/9/2000,1433,Terra,71
-36.4236,-66.259,12/9/2000,1433,Terra,64
-36.4257,-66.2468,12/9/2000,1433,Terra,89
-36.4332,-66.3771,12/9/2000,1433,Terra,84
-36.4405,-66.3919,12/9/2000,1433,Terra,50
-36.48,-66.2734,12/9/2000,1433,Terra,32
-36.4894,-66.2758,12/9/2000,1433,Terra,29
-36.5016,-66.2023,12/9/2000,1433,Terra,88
-36.5157,-66.1172,12/9/2000,1433,Terra,83
-36.5177,-66.1051,12/9/2000,1433,Terra,48
-36.5049,-66.2098,12/9/2000,1433,Terra,72
-36.507,-66.1976,12/9/2000,1433,Terra,90
-36.5213,-66.1126,12/9/2000,1433,Terra,100
-36.5233,-66.1005,12/9/2000,1433,Terra,59
-36.5122,-66.2244,12/9/2000,1433,Terra,76
-36.5143,-66.2122,12/9/2000,1433,Terra,100
-36.5163,-66.2,12/9/2000,1433,Terra,87
-36.5306,-66.115,12/9/2000,1433,Terra,97
-36.5326,-66.1029,12/9/2000,1433,Terra,91
-36.5236,-66.2145,12/9/2000,1433,Terra,100
-36.5257,-66.2024,12/9/2000,1433,Terra,93
-36.5289,-66.2414,12/9/2000,1433,Terra,60
-36.5403,-66.2315,12/9/2000,1433,Terra,90
-36.5424,-66.2193,12/9/2000,1433,Terra,100
-36.5538,-66.2095,12/9/2000,1433,Terra,91
-36.5558,-66.1973,12/9/2000,1433,Terra,64
-37.982,-61.354,12/9/2000,1433,Terra,22
-38.3405,-58.4697,12/9/2000,1433,Terra,71
-38.3389,-58.4752,12/9/2000,1433,Terra,41
-38.3406,-58.4567,12/9/2000,1433,Terra,68
-37.2555,-66.7583,12/9/2000,1433,Terra,77
-37.2577,-66.7458,12/9/2000,1433,Terra,48
-38.0079,-64.9148,12/9/2000,1434,Terra,60
-38.0097,-64.9034,12/9/2000,1434,Terra,10
-38.1923,-63.659,12/9/2000,1434,Terra,100
-38.1939,-63.6475,12/9/2000,1434,Terra,71
-38.1988,-63.613,12/9/2000,1434,Terra,41
-38.0169,-64.917,12/9/2000,1434,Terra,99
-38.0187,-64.9055,12/9/2000,1434,Terra,97
-38.0204,-64.8941,12/9/2000,1434,Terra,100
-38.0222,-64.8827,12/9/2000,1434,Terra,100
